
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T23003	WP722	Serotonin HTR1 Group and FOS Pathway
T23003	WP69	TCR Signaling Pathway
T23003	WP673	ErbB Signaling Pathway
T23003	WP666	Hypothetical Network for Drug Addiction
T23003	WP615	Senescence and Autophagy in Cancer
T23003	WP581	EPO Receptor Signaling
T23003	WP51	Regulation of Actin Cytoskeleton
T23003	WP49	IL-2 Signaling Pathway
T23003	WP481	Insulin Signaling
T23003	WP437	EGF/EGFR Signaling Pathway
T23003	WP422	MAPK Cascade
T23003	WP382	MAPK Signaling Pathway
T23003	WP366	TGF beta Signaling Pathway
T23003	WP364	IL-6 signaling pathway
T23003	WP313	Signaling of Hepatocyte Growth Factor Receptor
T23003	WP304	Kit receptor signaling pathway
T23003	WP286	IL-3 Signaling Pathway
T23003	WP2828	Bladder Cancer
T23003	WP2795	Cardiac Hypertrophic Response
T23003	WP2792	MAP kinase activation in TLR cascade
T23003	WP2735	RAF/MAP kinase cascade
T23003	WP2643	Nanoparticle-mediated activation of receptor signaling
T23003	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T23003	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T23003	WP259	Nifedipine Activity
T23003	WP2526	PDGF Pathway
T23003	WP2380	BDNF signaling pathway
T23003	WP2377	Integrated Pancreatic Cancer Pathway
T23003	WP2374	Oncostatin M Signaling Pathway
T23003	WP2355	Corticotropin-releasing hormone
T23003	WP2332	Interleukin-11 Signaling Pathway
T23003	WP2324	AGE/RAGE pathway
T23003	WP23	B Cell Receptor Signaling Pathway
T23003	WP2263	Prostate Cancer
T23003	WP2261	Signaling Pathways in Glioblastoma
T23003	WP2203	TSLP Signaling Pathway
T23003	WP22	IL-9 Signaling Pathway
T23003	WP2197	Endothelin Pathways
T23003	WP205	IL-7 Signaling Pathway
T23003	WP2034	Leptin signaling pathway
T23003	WP2018	RANKL/RANK Signaling Pathway
T23003	WP195	IL-1 signaling pathway
T23003	WP1911	Signaling by FGFR
T23003	WP185	Integrin-mediated Cell Adhesion
T23003	WP1843	L1CAM interactions
T23003	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T23003	WP1449	Regulation of toll-like receptor signaling pathway
T23003	WP1434	Osteopontin Signaling
T23003	WP127	IL-5 Signaling Pathway
T23145	WP98	Prostaglandin Synthesis and Regulation
T23145	WP702	Metapathway biotransformation
T23145	WP43	Oxidation by Cytochrome P450
T23145	WP2749	Metabolism of steroid hormones and vitamin D
T23145	WP237	Glucocorticoid & Mineralcorticoid Metabolism
T23145	WP2355	Corticotropin-releasing hormone
T23145	WP1879	Phase 1 - Functionalization of compounds
T23172	WP49	IL-2 Signaling Pathway
T23172	WP395	IL-4 Signaling Pathway
T23172	WP2732	Interleukin-2 signaling
T23172	WP2673	Interleukin-7 signaling
T23172	WP2374	Oncostatin M Signaling Pathway
T23172	WP22	IL-9 Signaling Pathway
T23172	WP205	IL-7 Signaling Pathway
T23172	WP1840	Interleukin-3, 5 and GM-CSF signaling
T23212	WP75	Toll-like receptor signaling pathway
T23212	WP51	Regulation of Actin Cytoskeleton
T23212	WP382	MAPK Signaling Pathway
T23212	WP2877	Vitamin D Receptor Pathway
T23212	WP2775	Toll-Like Receptors Cascades
T23212	WP2761	MyD88:Mal cascade initiated on plasma membrane
T23212	WP2752	MyD88-independent cascade 
T23212	WP2272	Pathogenic Escherichia coli infection
T23212	WP1449	Regulation of toll-like receptor signaling pathway
T23276	WP75	Toll-like receptor signaling pathway
T23276	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T23276	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T23276	WP722	Serotonin HTR1 Group and FOS Pathway
T23276	WP69	TCR Signaling Pathway
T23276	WP666	Hypothetical Network for Drug Addiction
T23276	WP581	EPO Receptor Signaling
T23276	WP560	TGF Beta Signaling Pathway
T23276	WP51	Regulation of Actin Cytoskeleton
T23276	WP49	IL-2 Signaling Pathway
T23276	WP481	Insulin Signaling
T23276	WP422	MAPK Cascade
T23276	WP395	IL-4 Signaling Pathway
T23276	WP382	MAPK Signaling Pathway
T23276	WP364	IL-6 signaling pathway
T23276	WP313	Signaling of Hepatocyte Growth Factor Receptor
T23276	WP304	Kit receptor signaling pathway
T23276	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T23276	WP286	IL-3 Signaling Pathway
T23276	WP2795	Cardiac Hypertrophic Response
T23276	WP2792	MAP kinase activation in TLR cascade
T23276	WP2759	Fc epsilon receptor (FCERI) signaling
T23276	WP2735	RAF/MAP kinase cascade
T23276	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T23276	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T23276	WP26	Signal Transduction of S1P Receptor
T23276	WP2526	PDGF Pathway
T23276	WP244	Alpha 6 Beta 4 signaling pathway
T23276	WP2431	Spinal Cord Injury
T23276	WP2380	BDNF signaling pathway
T23276	WP2377	Integrated Pancreatic Cancer Pathway
T23276	WP2374	Oncostatin M Signaling Pathway
T23276	WP2355	Corticotropin-releasing hormone
T23276	WP2332	Interleukin-11 Signaling Pathway
T23276	WP2324	AGE/RAGE pathway
T23276	WP231	TNF alpha Signaling Pathway
T23276	WP2263	Prostate Cancer
T23276	WP2261	Signaling Pathways in Glioblastoma
T23276	WP2203	TSLP Signaling Pathway
T23276	WP22	IL-9 Signaling Pathway
T23276	WP2112	IL17 signaling pathway
T23276	WP2059	Alzheimers Disease
T23276	WP205	IL-7 Signaling Pathway
T23276	WP2036	TWEAK Signaling Pathway
T23276	WP2035	FSH signaling pathway
T23276	WP2034	Leptin signaling pathway
T23276	WP2018	RANKL/RANK Signaling Pathway
T23276	WP195	IL-1 signaling pathway
T23276	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T23276	WP1913	Signaling by Insulin receptor
T23276	WP1911	Signaling by FGFR
T23276	WP1905	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription
T23276	WP1843	L1CAM interactions
T23276	WP1781	Advanced glycosylation endproduct receptor signaling
T23276	WP1772	Apoptosis Modulation and Signaling
T23276	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T23276	WP1449	Regulation of toll-like receptor signaling pathway
T23276	WP1434	Osteopontin Signaling
T23276	WP127	IL-5 Signaling Pathway
T23347	WP382	MAPK Signaling Pathway
T23347	WP1839	Interleukin-1 signaling
T23347	WP1772	Apoptosis Modulation and Signaling
T23348	WP558	Complement and Coagulation Cascades
T23348	WP306	Focal Adhesion
T23348	WP272	Blood Clotting Cascade
T23348	WP1883	Platelet Adhesion to exposed collagen
T23348	WP1832	Integrin alphaIIb beta3 signaling
T23348	WP1823	GP1b-IX-V activation signalling
T23348	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T23355	WP727	Monoamine Transport
T23355	WP366	TGF beta Signaling Pathway
T23355	WP322	Osteoblast Signaling
T23355	WP306	Focal Adhesion
T23355	WP2849	Hematopoietic Stem Cell Differentiation
T23355	WP2806	Human Complement System
T23355	WP2787	Syndecan interactions
T23355	WP2703	Extracellular matrix organization
T23355	WP2666	Elastic fibre formation
T23355	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T23355	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T23355	WP185	Integrin-mediated Cell Adhesion
T23355	WP1843	L1CAM interactions
T23355	WP1833	Integrin cell surface interactions
T23355	WP1832	Integrin alphaIIb beta3 signaling
T23355	WP1794	Cell surface interactions at the vascular wall
T23355	WP1455	Serotonin Transporter Activity
T23355	WP1434	Osteopontin Signaling
T23355	WP12	Osteoclast Signaling
T23389	WP2776	Visual phototransduction
T23389	WP2703	Extracellular matrix organization
T23471	WP176	Folate Metabolism
T23471	WP1533	Vitamin B12 Metabolism
T23471	WP15	Selenium Micronutrient Network
T23499	WP98	Prostaglandin Synthesis and Regulation
T23499	WP455	GPCRs, Class A Rhodopsin-like
T23499	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T23499	WP24	Peptide GPCRs
T23499	WP2197	Endothelin Pathways
T23499	WP1825	GPCR ligand binding
T23499	WP1824	GPCR downstream signaling
T23499	WP117	GPCRs, Other
T23714	WP554	ACE Inhibitor Pathway
T23714	WP51	Regulation of Actin Cytoskeleton
T23714	WP455	GPCRs, Class A Rhodopsin-like
T23714	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T23714	WP259	Nifedipine Activity
T23714	WP24	Peptide GPCRs
T23714	WP1825	GPCR ligand binding
T23714	WP1824	GPCR downstream signaling
T23787	WP1848	Metabolism of carbohydrates
T23787	WP1403	AMPK Signaling
T23995	WP69	TCR Signaling Pathway
T23995	WP536	Calcium Regulation in the Cardiac Cell
T23995	WP481	Insulin Signaling
T23995	WP428	Wnt Signaling Pathway
T23995	WP399	Wnt Signaling Pathway and Pluripotency
T23995	WP35	G Protein Signaling Pathways
T23995	WP289	Myometrial Relaxation and Contraction Pathways
T23995	WP2759	Fc epsilon receptor (FCERI) signaling
T23995	WP2355	Corticotropin-releasing hormone
T23995	WP2261	Signaling Pathways in Glioblastoma
T23995	WP2012	miRs in Muscle Cell Differentiation
T23995	WP1927	TCR signaling
T23995	WP1868	Netrin-1 signaling
T23995	WP1824	GPCR downstream signaling
T23995	WP1809	Effects of PIP2 hydrolysis
T23995	WP1784	Apoptotic execution  phase
T24127	WP1825	GPCR ligand binding
T24127	WP1824	GPCR downstream signaling
T24373	WP136	Phase I biotransformations, non P450
T24548	WP2197	Endothelin Pathways
T24548	WP1851	Metabolism of nucleotides
T24555	WP58	Monoamine GPCRs
T24555	WP536	Calcium Regulation in the Cardiac Cell
T24555	WP455	GPCRs, Class A Rhodopsin-like
T24555	WP1825	GPCR ligand binding
T24555	WP1824	GPCR downstream signaling
T24555	WP117	GPCRs, Other
T24587	WP1804	DNA Damage Reversal
T24793	WP536	Calcium Regulation in the Cardiac Cell
T24793	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T24793	WP2059	Alzheimers Disease
T24793	WP1866	NCAM signaling for neurite out-growth
T24793	WP1831	Integration of energy metabolism
T24800	WP2018	RANKL/RANK Signaling Pathway
T24800	WP12	Osteoclast Signaling
T24836	WP558	Complement and Coagulation Cascades
T24836	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T24836	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T24836	WP1794	Cell surface interactions at the vascular wall
T24982	WP1788	Bile acid and bile salt metabolism
T24983	WP666	Hypothetical Network for Drug Addiction
T24983	WP58	Monoamine GPCRs
T24983	WP455	GPCRs, Class A Rhodopsin-like
T24983	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T24983	WP1825	GPCR ligand binding
T24983	WP1824	GPCR downstream signaling
T24983	WP1602	Nicotine Activity on Dopaminergic Neurons
T24983	WP117	GPCRs, Other
T25005	WP304	Kit receptor signaling pathway
T25005	WP2761	MyD88:Mal cascade initiated on plasma membrane
T25005	WP2746	Signaling by the B Cell Receptor (BCR)
T25005	WP2694	DAP12 interactions
T25005	WP23	B Cell Receptor Signaling Pathway
T25005	WP2203	TSLP Signaling Pathway
T25005	WP1449	Regulation of toll-like receptor signaling pathway
T25005	WP127	IL-5 Signaling Pathway
T25163	WP497	Urea cycle and metabolism of amino groups
T25163	WP2693	Metabolism of amino acids and derivatives
T25258	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T25258	WP2712	Abacavir transport and metabolism
T25258	WP2489	Multi Drug Resistance Protein 1 (Glycoprotein 1) Regulation
T25258	WP2377	Integrated Pancreatic Cancer Pathway
T25258	WP2328	Allograft Rejection
T25258	WP2289	Drug Induction of Bile Acid Pathway
T25258	WP1604	Codeine and Morphine Metabolism
T25265	WP2916	Interactome of polycomb repressive complex 2 (PRC2) 
T25265	WP2853	Endoderm Differentiation
T25265	WP2377	Integrated Pancreatic Cancer Pathway
T25265	WP2369	Histone Modifications
T25265	WP2023	Cell Differentiation - meta
T25265	WP2012	miRs in Muscle Cell Differentiation
T25265	WP2005	miR-targeted genes in muscle cell - TarBase
T25265	WP2004	miR-targeted genes in lymphocytes - TarBase
T25265	WP2002	miR-targeted genes in epithelium - TarBase
T25315	WP455	GPCRs, Class A Rhodopsin-like
T25315	WP24	Peptide GPCRs
T25315	WP1825	GPCR ligand binding
T25315	WP1824	GPCR downstream signaling
T25315	WP117	GPCRs, Other
T25386	WP411	mRNA Processing
T25386	WP2943	Hypoxia-mediated EMT and Stemness
T25386	WP2805	RNA interference
T25386	WP2338	miRNA Biogenesis
T25386	WP1901	Regulatory RNA pathways
T25464	WP391	Mitochondrial Gene Expression
T25464	WP382	MAPK Signaling Pathway
T25464	WP35	G Protein Signaling Pathways
T25464	WP2795	Cardiac Hypertrophic Response
T25464	WP2759	Fc epsilon receptor (FCERI) signaling
T25464	WP2746	Signaling by the B Cell Receptor (BCR)
T25464	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T25464	WP2447	Amyotrophic lateral sclerosis (ALS)
T25464	WP2431	Spinal Cord Injury
T25464	WP2059	Alzheimers Disease
T25464	WP2005	miR-targeted genes in muscle cell - TarBase
T25464	WP2004	miR-targeted genes in lymphocytes - TarBase
T25464	WP1978	Opioid Signalling
T25464	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T25464	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T25608	WP455	GPCRs, Class A Rhodopsin-like
T25608	WP2728	Incretin Synthesis, Secretion, and Inactivation
T25608	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T25608	WP1831	Integration of energy metabolism
T25608	WP1825	GPCR ligand binding
T25608	WP1824	GPCR downstream signaling
T25703	WP408	Oxidative Stress
T25703	WP3	Transcriptional activation by NRF2
T25703	WP2884	NRF2 pathway
T25703	WP2882	Nuclear Receptors Meta-Pathway
T25703	WP2006	miR-targeted genes in squamous cell - TarBase
T25703	WP2005	miR-targeted genes in muscle cell - TarBase
T25703	WP2004	miR-targeted genes in lymphocytes - TarBase
T25703	WP2003	miR-targeted genes in leukocytes - TarBase
T25703	WP2002	miR-targeted genes in epithelium - TarBase
T25726	WP2776	Visual phototransduction
T25739	WP2884	NRF2 pathway
T25739	WP2882	Nuclear Receptors Meta-Pathway
T25847	WP2725	Collagen biosynthesis and modifying enzymes
T25847	WP2005	miR-targeted genes in muscle cell - TarBase
T25847	WP2004	miR-targeted genes in lymphocytes - TarBase
T25847	WP2003	miR-targeted genes in leukocytes - TarBase
T25847	WP2002	miR-targeted genes in epithelium - TarBase
T25861	WP1885	Platelet homeostasis
T25861	WP1868	Netrin-1 signaling
T25861	WP1824	GPCR downstream signaling
T25861	WP1809	Effects of PIP2 hydrolysis
T25927	WP384	Apoptosis Modulation by HSP70
T25927	WP314	FAS pathway and Stress induction of HSP regulation
T25927	WP254	Apoptosis
T25927	WP2371	Parkinsons Disease Pathway
T25927	WP1784	Apoptotic execution  phase
T25927	WP1772	Apoptosis Modulation and Signaling
T26073	WP455	GPCRs, Class A Rhodopsin-like
T26203	WP619	Type II interferon signaling (IFNG)
T26203	WP2865	IL1 and megakaryotyces in obesity
T26203	WP2806	Human Complement System
T26203	WP2431	Spinal Cord Injury
T26203	WP2332	Interleukin-11 Signaling Pathway
T26203	WP2018	RANKL/RANK Signaling Pathway
T26203	WP1833	Integrin cell surface interactions
T26203	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T26203	WP176	Folate Metabolism
T26203	WP1533	Vitamin B12 Metabolism
T26203	WP15	Selenium Micronutrient Network
T26226	WP34	Ovarian Infertility Genes
T26226	WP2678	Prolactin receptor signaling
T26226	WP2657	Growth hormone receptor signaling
T26226	WP236	Adipogenesis
T26368	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T26368	WP2670	Iron uptake and transport
T26500	WP1825	GPCR ligand binding
T26500	WP1824	GPCR downstream signaling
T26500	WP117	GPCRs, Other
T26617	WP1848	Metabolism of carbohydrates
T26623	WP702	Metapathway biotransformation
T26623	WP690	Polyol Pathway
T26623	WP2749	Metabolism of steroid hormones and vitamin D
T26774	WP710	DNA Damage Response (only ATM dependent)
T26774	WP437	EGF/EGFR Signaling Pathway
T26774	WP2882	Nuclear Receptors Meta-Pathway
T26774	WP2876	Pregnane X Receptor pathway
T26774	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T26774	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T26774	WP2005	miR-targeted genes in muscle cell - TarBase
T26774	WP2004	miR-targeted genes in lymphocytes - TarBase
T26774	WP1984	Integrated Breast Cancer Pathway
T26774	WP138	Androgen receptor signaling pathway
T26851	WP558	Complement and Coagulation Cascades
T26851	WP545	Complement Activation, Classical Pathway
T26851	WP2806	Human Complement System
T26851	WP2328	Allograft Rejection
T26851	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T26851	WP1825	GPCR ligand binding
T26851	WP1824	GPCR downstream signaling
T26851	WP1798	Complement cascade
T27137	WP666	Hypothetical Network for Drug Addiction
T27137	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T27137	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T27137	WP1825	GPCR ligand binding
T27137	WP1824	GPCR downstream signaling
T27137	WP117	GPCRs, Other
T27297	WP69	TCR Signaling Pathway
T27297	WP673	ErbB Signaling Pathway
T27297	WP585	Interferon type I signaling pathways
T27297	WP51	Regulation of Actin Cytoskeleton
T27297	WP481	Insulin Signaling
T27297	WP437	EGF/EGFR Signaling Pathway
T27297	WP382	MAPK Signaling Pathway
T27297	WP313	Signaling of Hepatocyte Growth Factor Receptor
T27297	WP306	Focal Adhesion
T27297	WP304	Kit receptor signaling pathway
T27297	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T27297	WP2377	Integrated Pancreatic Cancer Pathway
T27297	WP23	B Cell Receptor Signaling Pathway
T27297	WP2263	Prostate Cancer
T27297	WP1916	Signaling by PDGF
T27297	WP1913	Signaling by Insulin receptor
T27297	WP1873	NGF signalling via TRKA from the plasma membrane
T27297	WP185	Integrin-mediated Cell Adhesion
T27297	WP1840	Interleukin-3, 5 and GM-CSF signaling
T27297	WP1832	Integrin alphaIIb beta3 signaling
T27602	WP2769	Activation of Matrix Metalloproteinases
T27812	WP727	Monoamine Transport
T27812	WP706	SIDS Susceptibility Pathways
T27812	WP2884	NRF2 pathway
T27812	WP2267	Synaptic Vesicle Pathway
T27812	WP1455	Serotonin Transporter Activity
T27826	WP706	SIDS Susceptibility Pathways
T27826	WP366	TGF beta Signaling Pathway
T27826	WP1867	Nephrin interactions
T27826	WP1866	NCAM signaling for neurite out-growth
T27826	WP1843	L1CAM interactions
T27889	WP554	ACE Inhibitor Pathway
T27889	WP2729	Metabolism of Angiotensinogen to Angiotensins
T27944	WP455	GPCRs, Class A Rhodopsin-like
T27944	WP24	Peptide GPCRs
T27944	WP1825	GPCR ligand binding
T27944	WP1824	GPCR downstream signaling
T27954	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T28076	WP51	Regulation of Actin Cytoskeleton
T28076	WP382	MAPK Signaling Pathway
T28076	WP2848	Differentiation Pathway
T28076	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T28076	WP2653	PIP3 activates AKT signaling
T28076	WP1911	Signaling by FGFR
T28132	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T28132	WP1831	Integration of energy metabolism
T28213	WP455	GPCRs, Class A Rhodopsin-like
