
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T35940	hsa04014	Ras signaling pathway
T35940	hsa04015	Rap1 signaling pathway
T35940	hsa04022	cGMP-PKG signaling pathway
T35940	hsa04024	cAMP signaling pathway
T35940	hsa04062	Chemokine signaling pathway
T35940	hsa04066	HIF-1 signaling pathway
T35940	hsa04068	FoxO signaling pathway
T35940	hsa04071	Sphingolipid signaling pathway
T35940	hsa04114	Oocyte meiosis
T35940	hsa04151	PI3K-Akt signaling pathway
T35940	hsa04270	Vascular smooth muscle contraction
T35940	hsa04320	Dorso-ventral axis formation
T35940	hsa04370	VEGF signaling pathway
T35940	hsa04380	Osteoclast differentiation
T35940	hsa04510	Focal adhesion
T35940	hsa04540	Gap junction
T35940	hsa04550	Signaling pathways regulating pluripotency of stem cells
T35940	hsa04620	Toll-like receptor signaling pathway
T35940	hsa04650	Natural killer cell mediated cytotoxicity
T35940	hsa04660	T cell receptor signaling pathway
T35940	hsa04662	B cell receptor signaling pathway
T35940	hsa04664	Fc epsilon RI signaling pathway
T35940	hsa04666	Fc gamma R-mediated phagocytosis
T35940	hsa04668	TNF signaling pathway
T35940	hsa04720	Long-term potentiation
T35940	hsa04722	Neurotrophin signaling pathway
T35940	hsa04725	Cholinergic synapse
T35940	hsa04726	Serotonergic synapse
T35940	hsa04730	Long-term depression
T35940	hsa04810	Regulation of actin cytoskeleton
T35940	hsa04910	Insulin signaling pathway
T35940	hsa04912	GnRH signaling pathway
T35940	hsa04914	Progesterone-mediated oocyte maturation
T35940	hsa04915	Estrogen signaling pathway
T35940	hsa04916	Melanogenesis
T35940	hsa04917	Prolactin signaling pathway
T35940	hsa04919	Thyroid hormone signaling pathway
T35940	hsa04921	Oxytocin signaling pathway
T35940	hsa05020	Prion diseases
T35940	hsa05034	Alcoholism
T35940	hsa05161	Hepatitis B
T35940	hsa05164	Influenza A
T35940	hsa05200	Pathways in cancer
T35940	hsa05205	Proteoglycans in cancer
T35940	hsa05206	MicroRNAs in cancer
T35940	hsa05210	Colorectal cancer
T35940	hsa05211	Renal cell carcinoma
T35940	hsa05212	Pancreatic cancer
T35940	hsa05213	Endometrial cancer
T35940	hsa05214	Glioma
T35940	hsa05215	Prostate cancer
T35940	hsa05216	Thyroid cancer
T35940	hsa05218	Melanoma
T35940	hsa05219	Bladder cancer
T35940	hsa05220	Chronic myeloid leukemia
T35940	hsa05221	Acute myeloid leukemia
T35940	hsa05223	Non-small cell lung cancer
T35940	hsa05230	Central carbon metabolism in cancer
T35940	hsa05231	Choline metabolism in cancer
T36075	hsa04024	cAMP signaling pathway
T36075	hsa04080	Neuroactive ligand-receptor interaction
T36075	hsa04911	Insulin secretion
T36121	hsa04010	MAPK signaling pathway
T36121	hsa04012	ErbB signaling pathway
T36121	hsa04110	Cell cycle
T36121	hsa04151	PI3K-Akt signaling pathway
T36121	hsa04310	Wnt signaling pathway
T36121	hsa04350	TGF-beta signaling pathway
T36121	hsa04390	Hippo signaling pathway
T36121	hsa04550	Signaling pathways regulating pluripotency of stem cells
T36121	hsa04630	Jak-STAT signaling pathway
T36121	hsa04919	Thyroid hormone signaling pathway
T36121	hsa05161	Hepatitis B
T36121	hsa05166	HTLV-I infection
T36121	hsa05169	Epstein-Barr virus infection
T36121	hsa05200	Pathways in cancer
T36121	hsa05202	Transcriptional misregulation in cancer
T36121	hsa05205	Proteoglycans in cancer
T36121	hsa05206	MicroRNAs in cancer
T36121	hsa05210	Colorectal cancer
T36121	hsa05213	Endometrial cancer
T36121	hsa05216	Thyroid cancer
T36121	hsa05219	Bladder cancer
T36121	hsa05220	Chronic myeloid leukemia
T36121	hsa05221	Acute myeloid leukemia
T36121	hsa05222	Small cell lung cancer
T36121	hsa05230	Central carbon metabolism in cancer
T36467	hsa04672	Intestinal immune network for IgA production
T36467	hsa05340	Primary immunodeficiency
T36483	hsa04015	Rap1 signaling pathway
T36483	hsa04020	Calcium signaling pathway
T36483	hsa04024	cAMP signaling pathway
T36483	hsa04080	Neuroactive ligand-receptor interaction
T36483	hsa04144	Endocytosis
T36483	hsa04151	PI3K-Akt signaling pathway
T36483	hsa04610	Complement and coagulation cascades
T36483	hsa04611	Platelet activation
T36483	hsa04810	Regulation of actin cytoskeleton
T36483	hsa05200	Pathways in cancer
T36557	hsa03320	PPAR signaling pathway
T36557	hsa04310	Wnt signaling pathway
T36557	hsa05200	Pathways in cancer
T36557	hsa05221	Acute myeloid leukemia
T36741	hsa04115	p53 signaling pathway
T36741	hsa05206	MicroRNAs in cancer
T36806	hsa00330	Arginine and proline metabolism
T36806	hsa01100	Metabolic pathways
T36806	hsa01130	Biosynthesis of antibiotics
T36806	hsa01230	Biosynthesis of amino acids
T36806	hsa05146	Amoebiasis
T36935	hsa05200	Pathways in cancer
T36935	hsa05215	Prostate cancer
T37046	hsa00860	Porphyrin and chlorophyll metabolism
T37077	hsa04010	MAPK signaling pathway
T37077	hsa04014	Ras signaling pathway
T37077	hsa04060	Cytokine-cytokine receptor interaction
T37077	hsa04068	FoxO signaling pathway
T37077	hsa04151	PI3K-Akt signaling pathway
T37077	hsa04210	Apoptosis
T37077	hsa04650	Natural killer cell mediated cytotoxicity
T37077	hsa04722	Neurotrophin signaling pathway
T37077	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T37077	hsa04940	Type I diabetes mellitus
T37077	hsa05142	Chagas disease (American trypanosomiasis)
T37077	hsa05143	African trypanosomiasis
T37077	hsa05161	Hepatitis B
T37077	hsa05162	Measles
T37077	hsa05164	Influenza A
T37077	hsa05168	Herpes simplex infection
T37077	hsa05200	Pathways in cancer
T37077	hsa05205	Proteoglycans in cancer
T37077	hsa05320	Autoimmune thyroid disease
T37077	hsa05330	Allograft rejection
T37077	hsa05332	Graft-versus-host disease
T37154	hsa04142	Lysosome
T37154	hsa04614	Renin-angiotensin system
T37245	hsa04150	mTOR signaling pathway
T37245	hsa04151	PI3K-Akt signaling pathway
T37245	hsa05206	MicroRNAs in cancer
T37271	hsa00604	Glycosphingolipid biosynthesis - ganglio series
T37271	hsa01100	Metabolic pathways
T37434	hsa05202	Transcriptional misregulation in cancer
T37510	hsa04610	Complement and coagulation cascades
T37539	hsa04514	Cell adhesion molecules (CAMs)
T37539	hsa04640	Hematopoietic cell lineage
T37539	hsa04662	B cell receptor signaling pathway
T37693	hsa04080	Neuroactive ligand-receptor interaction
T37735	hsa00250	Alanine, aspartate and glutamate metabolism
T37735	hsa00330	Arginine and proline metabolism
T37735	hsa00630	Glyoxylate and dicarboxylate metabolism
T37735	hsa00910	Nitrogen metabolism
T37735	hsa01100	Metabolic pathways
T37735	hsa01230	Biosynthesis of amino acids
T37735	hsa04724	Glutamatergic synapse
T37735	hsa04727	GABAergic synapse
T37848	hsa00140	Steroid hormone biosynthesis
T37848	hsa00591	Linoleic acid metabolism
T37848	hsa00830	Retinol metabolism
T37848	hsa00980	Metabolism of xenobiotics by cytochrome P450
T37848	hsa00982	Drug metabolism - cytochrome P450
T37848	hsa00983	Drug metabolism - other enzymes
T37848	hsa01100	Metabolic pathways
T37848	hsa04976	Bile secretion
T37848	hsa05204	Chemical carcinogenesis
T37952	hsa04064	NF-kappa B signaling pathway
T37952	hsa04151	PI3K-Akt signaling pathway
T37952	hsa04380	Osteoclast differentiation
T37952	hsa04611	Platelet activation
T37952	hsa04650	Natural killer cell mediated cytotoxicity
T37952	hsa04662	B cell receptor signaling pathway
T37952	hsa04664	Fc epsilon RI signaling pathway
T37952	hsa04666	Fc gamma R-mediated phagocytosis
T37952	hsa05152	Tuberculosis
T37952	hsa05169	Epstein-Barr virus infection
T37952	hsa05203	Viral carcinogenesis
T38012	hsa04713	Circadian entrainment
T38012	hsa04723	Retrograde endocannabinoid signaling
T38012	hsa04724	Glutamatergic synapse
T38012	hsa04725	Cholinergic synapse
T38012	hsa04726	Serotonergic synapse
T38012	hsa04728	Dopaminergic synapse
T38012	hsa04915	Estrogen signaling pathway
T38012	hsa04921	Oxytocin signaling pathway
T38012	hsa05032	Morphine addiction
T38017	hsa04620	Toll-like receptor signaling pathway
T38017	hsa04622	RIG-I-like receptor signaling pathway
T38017	hsa04623	Cytosolic DNA-sensing pathway
T38017	hsa05133	Pertussis
T38017	hsa05160	Hepatitis C
T38017	hsa05161	Hepatitis B
T38017	hsa05162	Measles
T38017	hsa05164	Influenza A
T38017	hsa05168	Herpes simplex infection
T38017	hsa05169	Epstein-Barr virus infection
T38017	hsa05203	Viral carcinogenesis
T38301	hsa00230	Purine metabolism
T38301	hsa00240	Pyrimidine metabolism
T38301	hsa00480	Glutathione metabolism
T38301	hsa01100	Metabolic pathways
T38301	hsa04115	p53 signaling pathway
T38338	hsa04010	MAPK signaling pathway
T38338	hsa04020	Calcium signaling pathway
T38338	hsa04721	Synaptic vesicle cycle
T38338	hsa04723	Retrograde endocannabinoid signaling
T38338	hsa04725	Cholinergic synapse
T38338	hsa04726	Serotonergic synapse
T38338	hsa04727	GABAergic synapse
T38338	hsa04728	Dopaminergic synapse
T38338	hsa04742	Taste transduction
T38338	hsa04930	Type II diabetes mellitus
T38338	hsa05032	Morphine addiction
T38338	hsa05033	Nicotine addiction
T38529	hsa04024	cAMP signaling pathway
T38529	hsa04080	Neuroactive ligand-receptor interaction
T38529	hsa04750	Inflammatory mediator regulation of TRP channels
T38529	hsa04924	Renin secretion
T38529	hsa05200	Pathways in cancer
T38875	hsa04068	FoxO signaling pathway
T38875	hsa04140	Regulation of autophagy
T38875	hsa04150	mTOR signaling pathway
T38875	hsa04151	PI3K-Akt signaling pathway
T38875	hsa04152	AMPK signaling pathway
T38875	hsa04710	Circadian rhythm
T38875	hsa04910	Insulin signaling pathway
T38875	hsa04920	Adipocytokine signaling pathway
T38875	hsa04921	Oxytocin signaling pathway
T38875	hsa04922	Glucagon signaling pathway
T38875	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T38875	hsa05410	Hypertrophic cardiomyopathy (HCM)
T38950	hsa04640	Hematopoietic cell lineage
T38996	hsa00564	Glycerophospholipid metabolism
T38996	hsa00565	Ether lipid metabolism
T38996	hsa01100	Metabolic pathways
T38996	hsa04014	Ras signaling pathway
T38996	hsa04024	cAMP signaling pathway
T38996	hsa04071	Sphingolipid signaling pathway
T38996	hsa04144	Endocytosis
T38996	hsa04666	Fc gamma R-mediated phagocytosis
T38996	hsa04724	Glutamatergic synapse
T38996	hsa04912	GnRH signaling pathway
T38996	hsa05200	Pathways in cancer
T38996	hsa05212	Pancreatic cancer
T38996	hsa05231	Choline metabolism in cancer
T39123	hsa04080	Neuroactive ligand-receptor interaction
T39134	hsa05200	Pathways in cancer
T39134	hsa05216	Thyroid cancer
T39321	hsa00010	Glycolysis / Gluconeogenesis
T39321	hsa01100	Metabolic pathways
T39321	hsa01130	Biosynthesis of antibiotics
T39321	hsa01200	Carbon metabolism
T39321	hsa01230	Biosynthesis of amino acids
T39321	hsa04066	HIF-1 signaling pathway
T39321	hsa05010	Alzheimer's disease
T39523	hsa00230	Purine metabolism
T39523	hsa05032	Morphine addiction
T39610	hsa04014	Ras signaling pathway
T39610	hsa04015	Rap1 signaling pathway
T39610	hsa04020	Calcium signaling pathway
T39610	hsa04022	cGMP-PKG signaling pathway
T39610	hsa04024	cAMP signaling pathway
T39610	hsa04070	Phosphatidylinositol signaling system
T39610	hsa04114	Oocyte meiosis
T39610	hsa04261	Adrenergic signaling in cardiomyocytes
T39610	hsa04270	Vascular smooth muscle contraction
T39610	hsa04713	Circadian entrainment
T39610	hsa04720	Long-term potentiation
T39610	hsa04722	Neurotrophin signaling pathway
T39610	hsa04728	Dopaminergic synapse
T39610	hsa04740	Olfactory transduction
T39610	hsa04744	Phototransduction
T39610	hsa04750	Inflammatory mediator regulation of TRP channels
T39610	hsa04910	Insulin signaling pathway
T39610	hsa04912	GnRH signaling pathway
T39610	hsa04915	Estrogen signaling pathway
T39610	hsa04916	Melanogenesis
T39610	hsa04921	Oxytocin signaling pathway
T39610	hsa04922	Glucagon signaling pathway
T39610	hsa04970	Salivary secretion
T39610	hsa04971	Gastric acid secretion
T39610	hsa05010	Alzheimer's disease
T39610	hsa05031	Amphetamine addiction
T39610	hsa05034	Alcoholism
T39610	hsa05133	Pertussis
T39610	hsa05152	Tuberculosis
T39610	hsa05214	Glioma
T39716	hsa04261	Adrenergic signaling in cardiomyocytes
T39797	hsa04310	Wnt signaling pathway
T39797	hsa04390	Hippo signaling pathway
T39797	hsa04550	Signaling pathways regulating pluripotency of stem cells
T39797	hsa04916	Melanogenesis
T39797	hsa05166	HTLV-I infection
T39797	hsa05200	Pathways in cancer
T39797	hsa05205	Proteoglycans in cancer
T39797	hsa05217	Basal cell carcinoma
T39977	hsa00350	Tyrosine metabolism
T39977	hsa00360	Phenylalanine metabolism
T40000	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T40016	hsa04080	Neuroactive ligand-receptor interaction
T40045	hsa00230	Purine metabolism
T40045	hsa00240	Pyrimidine metabolism
T40045	hsa00480	Glutathione metabolism
T40045	hsa01100	Metabolic pathways
T40097	hsa04010	MAPK signaling pathway
T40097	hsa04012	ErbB signaling pathway
T40097	hsa04014	Ras signaling pathway
T40097	hsa04024	cAMP signaling pathway
T40097	hsa04068	FoxO signaling pathway
T40097	hsa04071	Sphingolipid signaling pathway
T40097	hsa04141	Protein processing in endoplasmic reticulum
T40097	hsa04310	Wnt signaling pathway
T40097	hsa04380	Osteoclast differentiation
T40097	hsa04510	Focal adhesion
T40097	hsa04620	Toll-like receptor signaling pathway
T40097	hsa04621	NOD-like receptor signaling pathway
T40097	hsa04622	RIG-I-like receptor signaling pathway
T40097	hsa04664	Fc epsilon RI signaling pathway
T40097	hsa04668	TNF signaling pathway
T40097	hsa04722	Neurotrophin signaling pathway
T40097	hsa04723	Retrograde endocannabinoid signaling
T40097	hsa04728	Dopaminergic synapse
T40097	hsa04750	Inflammatory mediator regulation of TRP channels
T40097	hsa04910	Insulin signaling pathway
T40097	hsa04912	GnRH signaling pathway
T40097	hsa04914	Progesterone-mediated oocyte maturation
T40097	hsa04917	Prolactin signaling pathway
T40097	hsa04920	Adipocytokine signaling pathway
T40097	hsa04930	Type II diabetes mellitus
T40097	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T40097	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T40097	hsa05131	Shigellosis
T40097	hsa05132	Salmonella infection
T40097	hsa05133	Pertussis
T40097	hsa05142	Chagas disease (American trypanosomiasis)
T40097	hsa05145	Toxoplasmosis
T40097	hsa05152	Tuberculosis
T40097	hsa05160	Hepatitis C
T40097	hsa05161	Hepatitis B
T40097	hsa05164	Influenza A
T40097	hsa05166	HTLV-I infection
T40097	hsa05168	Herpes simplex infection
T40097	hsa05169	Epstein-Barr virus infection
T40097	hsa05200	Pathways in cancer
T40097	hsa05210	Colorectal cancer
T40097	hsa05212	Pancreatic cancer
T40097	hsa05231	Choline metabolism in cancer
T40149	hsa04270	Vascular smooth muscle contraction
T40149	hsa04530	Tight junction
T40149	hsa04750	Inflammatory mediator regulation of TRP channels
T40192	hsa04010	MAPK signaling pathway
T40192	hsa04014	Ras signaling pathway
T40192	hsa04024	cAMP signaling pathway
T40192	hsa04062	Chemokine signaling pathway
T40192	hsa04064	NF-kappa B signaling pathway
T40192	hsa04066	HIF-1 signaling pathway
T40192	hsa04071	Sphingolipid signaling pathway
T40192	hsa04151	PI3K-Akt signaling pathway
T40192	hsa04210	Apoptosis
T40192	hsa04380	Osteoclast differentiation
T40192	hsa04620	Toll-like receptor signaling pathway
T40192	hsa04621	NOD-like receptor signaling pathway
T40192	hsa04622	RIG-I-like receptor signaling pathway
T40192	hsa04623	Cytosolic DNA-sensing pathway
T40192	hsa04660	T cell receptor signaling pathway
T40192	hsa04662	B cell receptor signaling pathway
T40192	hsa04668	TNF signaling pathway
T40192	hsa04722	Neurotrophin signaling pathway
T40192	hsa04917	Prolactin signaling pathway
T40192	hsa04920	Adipocytokine signaling pathway
T40192	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T40192	hsa05030	Cocaine addiction
T40192	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T40192	hsa05131	Shigellosis
T40192	hsa05132	Salmonella infection
T40192	hsa05133	Pertussis
T40192	hsa05134	Legionellosis
T40192	hsa05140	Leishmaniasis
T40192	hsa05142	Chagas disease (American trypanosomiasis)
T40192	hsa05145	Toxoplasmosis
T40192	hsa05146	Amoebiasis
T40192	hsa05152	Tuberculosis
T40192	hsa05160	Hepatitis C
T40192	hsa05161	Hepatitis B
T40192	hsa05162	Measles
T40192	hsa05164	Influenza A
T40192	hsa05166	HTLV-I infection
T40192	hsa05168	Herpes simplex infection
T40192	hsa05169	Epstein-Barr virus infection
T40192	hsa05200	Pathways in cancer
T40192	hsa05202	Transcriptional misregulation in cancer
T40192	hsa05203	Viral carcinogenesis
T40192	hsa05206	MicroRNAs in cancer
T40192	hsa05212	Pancreatic cancer
T40192	hsa05215	Prostate cancer
T40192	hsa05220	Chronic myeloid leukemia
T40192	hsa05221	Acute myeloid leukemia
T40192	hsa05222	Small cell lung cancer
T40192	hsa05321	Inflammatory bowel disease (IBD)
T40276	hsa04010	MAPK signaling pathway
T40276	hsa04012	ErbB signaling pathway
T40276	hsa04014	Ras signaling pathway
T40276	hsa04015	Rap1 signaling pathway
T40276	hsa04020	Calcium signaling pathway
T40276	hsa04062	Chemokine signaling pathway
T40276	hsa04064	NF-kappa B signaling pathway
T40276	hsa04066	HIF-1 signaling pathway
T40276	hsa04070	Phosphatidylinositol signaling system
T40276	hsa04071	Sphingolipid signaling pathway
T40276	hsa04150	mTOR signaling pathway
T40276	hsa04270	Vascular smooth muscle contraction
T40276	hsa04310	Wnt signaling pathway
T40276	hsa04370	VEGF signaling pathway
T40276	hsa04510	Focal adhesion
T40276	hsa04530	Tight junction
T40276	hsa04540	Gap junction
T40276	hsa04650	Natural killer cell mediated cytotoxicity
T40276	hsa04662	B cell receptor signaling pathway
T40276	hsa04664	Fc epsilon RI signaling pathway
T40276	hsa04666	Fc gamma R-mediated phagocytosis
T40276	hsa04670	Leukocyte transendothelial migration
T40276	hsa04713	Circadian entrainment
T40276	hsa04720	Long-term potentiation
T40276	hsa04723	Retrograde endocannabinoid signaling
T40276	hsa04724	Glutamatergic synapse
T40276	hsa04725	Cholinergic synapse
T40276	hsa04726	Serotonergic synapse
T40276	hsa04727	GABAergic synapse
T40276	hsa04728	Dopaminergic synapse
T40276	hsa04730	Long-term depression
T40276	hsa04750	Inflammatory mediator regulation of TRP channels
T40276	hsa04911	Insulin secretion
T40276	hsa04912	GnRH signaling pathway
T40276	hsa04916	Melanogenesis
T40276	hsa04918	Thyroid hormone synthesis
T40276	hsa04919	Thyroid hormone signaling pathway
T40276	hsa04921	Oxytocin signaling pathway
T40276	hsa04960	Aldosterone-regulated sodium reabsorption
T40276	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T40276	hsa04970	Salivary secretion
T40276	hsa04971	Gastric acid secretion
T40276	hsa04972	Pancreatic secretion
T40276	hsa04973	Carbohydrate digestion and absorption
T40276	hsa05031	Amphetamine addiction
T40276	hsa05032	Morphine addiction
T40276	hsa05110	Vibrio cholerae infection
