
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T83797	WP306	Focal Adhesion
T83797	WP2884	NRF2 pathway
T83797	WP2882	Nuclear Receptors Meta-Pathway
T83797	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T83797	WP2848	Differentiation Pathway
T83797	WP2673	Interleukin-7 signaling
T83797	WP2263	Prostate Cancer
T83905	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T83905	WP1793	Cell junction organization
T84397	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T84397	WP2272	Pathogenic Escherichia coli infection
T84397	WP1892	Protein folding
T84560	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T84560	WP111	Electron Transport Chain
T84634	WP716	Vitamin A and Carotenoid Metabolism
T84634	WP702	Metapathway biotransformation
T84634	WP43	Oxidation by Cytochrome P450
T84634	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T84634	WP236	Adipogenesis
T84634	WP1879	Phase 1 - Functionalization of compounds
T84780	WP306	Focal Adhesion
T84780	WP254	Apoptosis
T84780	WP231	TNF alpha Signaling Pathway
T84780	WP2036	TWEAK Signaling Pathway
T84780	WP1784	Apoptotic execution  phase
T84780	WP1772	Apoptosis Modulation and Signaling
T85025	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T85025	WP2673	Interleukin-7 signaling
T85025	WP2203	TSLP Signaling Pathway
T85025	WP205	IL-7 Signaling Pathway
T85158	WP254	Apoptosis
T85467	WP98	Prostaglandin Synthesis and Regulation
T85467	WP455	GPCRs, Class A Rhodopsin-like
T85467	WP247	Small Ligand GPCRs
T85467	WP1825	GPCR ligand binding
T85467	WP1824	GPCR downstream signaling
T85523	WP383	Striated Muscle Contraction
T85523	WP1864	Muscle contraction
T85616	WP2884	NRF2 pathway
T85616	WP2882	Nuclear Receptors Meta-Pathway
T85616	WP2824	Detoxification of Reactive Oxygen Species
T85616	WP2806	Human Complement System
T85616	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T85616	WP231	TNF alpha Signaling Pathway
T85616	WP1851	Metabolism of nucleotides
T85616	WP15	Selenium Micronutrient Network
T85651	WP710	DNA Damage Response (only ATM dependent)
T85651	WP707	DNA Damage Response
T85651	WP673	ErbB Signaling Pathway
T85651	WP61	Notch Signaling Pathway
T85651	WP49	IL-2 Signaling Pathway
T85651	WP45	G1 to S cell cycle control
T85651	WP428	Wnt Signaling Pathway
T85651	WP400	p38 MAPK Signaling Pathway
T85651	WP399	Wnt Signaling Pathway and Pluripotency
T85651	WP382	MAPK Signaling Pathway
T85651	WP366	TGF beta Signaling Pathway
T85651	WP363	Wnt Signaling Pathway Netpath
T85651	WP2878	PPAR Alpha Pathway
T85651	WP2858	Ectoderm Differentiation
T85651	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T85651	WP2828	Bladder Cancer
T85651	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T85651	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T85651	WP2772	S Phase
T85651	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T85651	WP2720	Signaling by NOTCH1
T85651	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T85651	WP2586	Aryl Hydrocarbon Receptor
T85651	WP2571	Polycystic Kidney Disease Pathway
T85651	WP254	Apoptosis
T85651	WP2446	Retinoblastoma (RB) in Cancer
T85651	WP2431	Spinal Cord Injury
T85651	WP2377	Integrated Pancreatic Cancer Pathway
T85651	WP2363	Gastric cancer network 2
T85651	WP23	B Cell Receptor Signaling Pathway
T85651	WP2263	Prostate Cancer
T85651	WP2249	Metastatic brain tumor
T85651	WP2203	TSLP Signaling Pathway
T85651	WP2064	Neural Crest Differentiation
T85651	WP205	IL-7 Signaling Pathway
T85651	WP2032	TSH signaling pathway
T85651	WP1984	Integrated Breast Cancer Pathway
T85651	WP1971	Integrated Cancer pathway
T85651	WP1858	Mitotic G1-G1/S phases
T85651	WP1742	TP53 Network
T85651	WP1545	miRNAs involved in DNA damage response
T85651	WP1530	miRNA Regulation of DNA Damage Response
T85651	WP127	IL-5 Signaling Pathway
T85670	WP706	SIDS Susceptibility Pathways
T85670	WP382	MAPK Signaling Pathway
T85670	WP2380	BDNF signaling pathway
T85670	WP1976	Signalling by NGF
T85670	WP1873	NGF signalling via TRKA from the plasma membrane
T85857	WP2203	TSLP Signaling Pathway
T86014	WP26	Signal Transduction of S1P Receptor
T86014	WP1892	Protein folding
T86014	WP1422	Sphingolipid Metabolism
T86115	WP430	Statin Pathway
T86115	WP2878	PPAR Alpha Pathway
T86115	WP2776	Visual phototransduction
T86115	WP2764	Lipid digestion, mobilization, and transport
T86130	WP306	Focal Adhesion
T86130	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T86130	WP185	Integrin-mediated Cell Adhesion
T86130	WP1833	Integrin cell surface interactions
T86130	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T86130	WP1794	Cell surface interactions at the vascular wall
T86254	WP366	TGF beta Signaling Pathway
T86254	WP306	Focal Adhesion
T86254	WP2787	Syndecan interactions
T86254	WP2703	Extracellular matrix organization
T86254	WP1833	Integrin cell surface interactions
T86264	WP2670	Iron uptake and transport
T86264	WP2007	Iron metabolism in placenta
T86264	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T86273	WP1825	GPCR ligand binding
T86273	WP1824	GPCR downstream signaling
T86350	WP673	ErbB Signaling Pathway
T86350	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T86350	WP2261	Signaling Pathways in Glioblastoma
T86350	WP2005	miR-targeted genes in muscle cell - TarBase
T86350	WP1591	Heart Development
T86364	WP706	SIDS Susceptibility Pathways
T86364	WP334	GPCRs, Class B Secretin-like
T86364	WP1825	GPCR ligand binding
T86364	WP1824	GPCR downstream signaling
T86385	WP554	ACE Inhibitor Pathway
T86385	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T86399	WP3295	Chemical Compounds to monitor Proteins
T86552	WP453	Inflammatory Response Pathway
T86552	WP384	Apoptosis Modulation by HSP70
T86552	WP2795	Cardiac Hypertrophic Response
T86552	WP254	Apoptosis
T86552	WP2513	Nanoparticle triggered regulated necrosis
T86552	WP2447	Amyotrophic lateral sclerosis (ALS)
T86552	WP2377	Integrated Pancreatic Cancer Pathway
T86552	WP231	TNF alpha Signaling Pathway
T86552	WP2059	Alzheimers Disease
T86552	WP1814	Extrinsic Pathway for Apoptosis
T86552	WP1772	Apoptosis Modulation and Signaling
T86652	WP2846	PCSK9-mediated LDLR degradation
T86803	WP733	Serotonin Receptor 2 and STAT3 Signaling
T86803	WP61	Notch Signaling Pathway
T86803	WP585	Interferon type I signaling pathways
T86803	WP581	EPO Receptor Signaling
T86803	WP560	TGF Beta Signaling Pathway
T86803	WP49	IL-2 Signaling Pathway
T86803	WP395	IL-4 Signaling Pathway
T86803	WP364	IL-6 signaling pathway
T86803	WP313	Signaling of Hepatocyte Growth Factor Receptor
T86803	WP304	Kit receptor signaling pathway
T86803	WP2868	TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
T86803	WP286	IL-3 Signaling Pathway
T86803	WP2855	Dopaminergic Neurogenesis
T86803	WP2821	Transcriptional regulation of pluripotent stem cells
T86803	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T86803	WP2713	Signaling by SCF-KIT
T86803	WP2704	Interleukin-6 signaling
T86803	WP2657	Growth hormone receptor signaling
T86803	WP2593	JAK/STAT
T86803	WP2526	PDGF Pathway
T86803	WP2380	BDNF signaling pathway
T86803	WP2374	Oncostatin M Signaling Pathway
T86803	WP236	Adipogenesis
T86803	WP2332	Interleukin-11 Signaling Pathway
T86803	WP2324	AGE/RAGE pathway
T86803	WP2263	Prostate Cancer
T86803	WP2203	TSLP Signaling Pathway
T86803	WP22	IL-9 Signaling Pathway
T86803	WP2112	IL17 signaling pathway
T86803	WP205	IL-7 Signaling Pathway
T86803	WP2038	Regulation of Microtubule Cytoskeleton
T86803	WP2034	Leptin signaling pathway
T86803	WP2032	TSH signaling pathway
T86803	WP2029	Cell Differentiation - Index
T86803	WP2023	Cell Differentiation - meta
T86803	WP1916	Signaling by PDGF
T86803	WP1873	NGF signalling via TRKA from the plasma membrane
T86803	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T86803	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T86803	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T86803	WP138	Androgen receptor signaling pathway
T86803	WP127	IL-5 Signaling Pathway
T87166	WP706	SIDS Susceptibility Pathways
T87166	WP534	Glycolysis and Gluconeogenesis
T87166	WP382	MAPK Signaling Pathway
T87166	WP1897	Regulation of beta-cell development
T87166	WP1848	Metabolism of carbohydrates
T87166	WP1828	Hexose transport
T87350	WP51	Regulation of Actin Cytoskeleton
T87350	WP382	MAPK Signaling Pathway
T87350	WP322	Osteoblast Signaling
T87350	WP306	Focal Adhesion
T87350	WP2884	NRF2 pathway
T87350	WP2848	Differentiation Pathway
T87350	WP2703	Extracellular matrix organization
T87350	WP2653	PIP3 activates AKT signaling
T87350	WP2526	PDGF Pathway
T87350	WP1916	Signaling by PDGF
T87350	WP1539	Angiogenesis
T87350	WP12	Osteoclast Signaling
T87675	WP437	EGF/EGFR Signaling Pathway
T87675	WP2593	JAK/STAT
T87675	WP2361	Gastric Cancer Network 1
T87675	WP1984	Integrated Breast Cancer Pathway
T87675	WP1782	APC/C-mediated degradation of cell cycle proteins
T87686	WP2369	Histone Modifications
T87749	WP516	Hypertrophy Model
T87831	WP455	GPCRs, Class A Rhodopsin-like
T87831	WP2806	Human Complement System
T87831	WP24	Peptide GPCRs
T87831	WP1825	GPCR ligand binding
T87831	WP1824	GPCR downstream signaling
T87939	WP558	Complement and Coagulation Cascades
T87939	WP2806	Human Complement System
T87939	WP272	Blood Clotting Cascade
T87939	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T88304	WP2525	Trans-sulfuration and one carbon metabolism
T88304	WP2446	Retinoblastoma (RB) in Cancer
T88304	WP241	One Carbon Metabolism
T88304	WP2333	Trans-sulfuration pathway
T88322	WP2658	HIV Life Cycle
T88322	WP1906	RNA Polymerase II Transcription
T88430	WP673	ErbB Signaling Pathway
T88430	WP422	MAPK Cascade
T88430	WP2261	Signaling Pathways in Glioblastoma
T88430	WP1984	Integrated Breast Cancer Pathway
T88430	WP185	Integrin-mediated Cell Adhesion
T88505	WP408	Oxidative Stress
T88505	WP3	Transcriptional activation by NRF2
T88505	WP2884	NRF2 pathway
T88505	WP2882	Nuclear Receptors Meta-Pathway
T88505	WP2873	Aryl Hydrocarbon Receptor Pathway
T88505	WP2857	Mesodermal Commitment Pathway
T88505	WP2586	Aryl Hydrocarbon Receptor
T88505	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T88505	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T88656	WP61	Notch Signaling Pathway
T88656	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T88656	WP2786	Pre-NOTCH Expression and Processing
T88656	WP2718	Signaling by NOTCH2
T88656	WP268	Notch Signaling Pathway
T88656	WP2064	Neural Crest Differentiation
T88656	WP2005	miR-targeted genes in muscle cell - TarBase
T88656	WP2004	miR-targeted genes in lymphocytes - TarBase
T88656	WP2002	miR-targeted genes in epithelium - TarBase
T88656	WP1822	Generic Transcription Pathway
T88729	WP236	Adipogenesis
T88729	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T88729	WP111	Electron Transport Chain
T88806	WP306	Focal Adhesion
T88806	WP2703	Extracellular matrix organization
T88806	WP2666	Elastic fibre formation
T88806	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T88806	WP185	Integrin-mediated Cell Adhesion
T88806	WP1843	L1CAM interactions
T88806	WP1833	Integrin cell surface interactions
T88806	WP1794	Cell surface interactions at the vascular wall
T88847	WP383	Striated Muscle Contraction
T88847	WP2858	Ectoderm Differentiation
T88847	WP2703	Extracellular matrix organization
T88847	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T88847	WP1864	Muscle contraction
T89055	WP75	Toll-like receptor signaling pathway
T89055	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T89055	WP732	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
T89055	WP722	Serotonin HTR1 Group and FOS Pathway
T89055	WP69	TCR Signaling Pathway
T89055	WP666	Hypothetical Network for Drug Addiction
T89055	WP581	EPO Receptor Signaling
T89055	WP51	Regulation of Actin Cytoskeleton
T89055	WP49	IL-2 Signaling Pathway
T89055	WP481	Insulin Signaling
T89055	WP437	EGF/EGFR Signaling Pathway
T89055	WP422	MAPK Cascade
T89055	WP382	MAPK Signaling Pathway
T89055	WP366	TGF beta Signaling Pathway
T89055	WP364	IL-6 signaling pathway
T89055	WP313	Signaling of Hepatocyte Growth Factor Receptor
T89055	WP304	Kit receptor signaling pathway
T89055	WP2828	Bladder Cancer
T89055	WP2795	Cardiac Hypertrophic Response
T89055	WP2792	MAP kinase activation in TLR cascade
T89055	WP2735	RAF/MAP kinase cascade
T89055	WP2643	Nanoparticle-mediated activation of receptor signaling
T89055	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T89055	WP2636	Genes and (Common) Pathways Underlying Drug Addiction
T89055	WP2447	Amyotrophic lateral sclerosis (ALS)
T89055	WP2380	BDNF signaling pathway
T89055	WP2374	Oncostatin M Signaling Pathway
T89055	WP2332	Interleukin-11 Signaling Pathway
T89055	WP23	B Cell Receptor Signaling Pathway
T89055	WP2263	Prostate Cancer
T89055	WP2261	Signaling Pathways in Glioblastoma
T89055	WP2203	TSLP Signaling Pathway
T89055	WP22	IL-9 Signaling Pathway
T89055	WP205	IL-7 Signaling Pathway
T89055	WP2034	Leptin signaling pathway
T89055	WP195	IL-1 signaling pathway
T89055	WP1911	Signaling by FGFR
T89055	WP185	Integrin-mediated Cell Adhesion
T89055	WP1843	L1CAM interactions
T89055	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T89055	WP1449	Regulation of toll-like receptor signaling pathway
T89055	WP127	IL-5 Signaling Pathway
T89065	WP2725	Collagen biosynthesis and modifying enzymes
T89213	WP455	GPCRs, Class A Rhodopsin-like
T89213	WP24	Peptide GPCRs
T89213	WP2197	Endothelin Pathways
T89213	WP1825	GPCR ligand binding
T89213	WP1824	GPCR downstream signaling
T89873	WP2884	NRF2 pathway
T89873	WP2882	Nuclear Receptors Meta-Pathway
T89873	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T89873	WP2670	Iron uptake and transport
T89873	WP2007	Iron metabolism in placenta
T89873	WP1846	Membrane Trafficking
T89918	WP241	One Carbon Metabolism
T89918	WP1851	Metabolism of nucleotides
T89918	WP176	Folate Metabolism
T89988	WP455	GPCRs, Class A Rhodopsin-like
T89988	WP2671	Defensins
T89988	WP2431	Spinal Cord Injury
T89988	WP24	Peptide GPCRs
T89988	WP1825	GPCR ligand binding
T89988	WP1824	GPCR downstream signaling
T90391	WP702	Metapathway biotransformation
T90391	WP699	Aflatoxin B1 metabolism
T90391	WP697	Estrogen metabolism
T90391	WP696	Benzo(a)pyrene metabolism
T90391	WP691	Tamoxifen metabolism
T90391	WP465	Tryptophan metabolism
T90391	WP43	Oxidation by Cytochrome P450
T90391	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T90391	WP2879	Farnesoid X Receptor  Pathway
T90391	WP2816	Felbamate Metabolism
T90391	WP2646	Lidocaine metabolism
T90391	WP259	Nifedipine Activity
T90391	WP2536	Colchicine Metabolic Pathway
T90391	WP229	Irinotecan Pathway
T90391	WP2289	Drug Induction of Bile Acid Pathway
T90391	WP206	Fatty Acid Omega Oxidation
T90391	WP1604	Codeine and Morphine Metabolism
T90648	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T90648	WP722	Serotonin HTR1 Group and FOS Pathway
T90648	WP615	Senescence and Autophagy in Cancer
T90648	WP51	Regulation of Actin Cytoskeleton
T90648	WP437	EGF/EGFR Signaling Pathway
T90648	WP422	MAPK Cascade
T90648	WP382	MAPK Signaling Pathway
T90648	WP2828	Bladder Cancer
T90648	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T90648	WP2571	Polycystic Kidney Disease Pathway
T90648	WP2355	Corticotropin-releasing hormone
T90648	WP23	B Cell Receptor Signaling Pathway
T90648	WP2261	Signaling Pathways in Glioblastoma
T90648	WP1984	Integrated Breast Cancer Pathway
T90648	WP1911	Signaling by FGFR
T90648	WP1873	NGF signalling via TRKA from the plasma membrane
T90648	WP185	Integrin-mediated Cell Adhesion
T90782	WP80	Nucleotide GPCRs
T90782	WP455	GPCRs, Class A Rhodopsin-like
T90782	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T90782	WP1825	GPCR ligand binding
T90782	WP1824	GPCR downstream signaling
T90985	WP3295	Chemical Compounds to monitor Proteins
T90989	WP51	Regulation of Actin Cytoskeleton
T90989	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T90989	WP2653	PIP3 activates AKT signaling
T90989	WP1911	Signaling by FGFR
T91286	WP3286	Copper homeostasis
T91331	WP51	Regulation of Actin Cytoskeleton
T91331	WP474	Endochondral Ossification
T91331	WP2828	Bladder Cancer
T91331	WP2064	Neural Crest Differentiation
T91331	WP1911	Signaling by FGFR
T91661	WP1851	Metabolism of nucleotides
T91696	WP615	Senescence and Autophagy in Cancer
T91696	WP51	Regulation of Actin Cytoskeleton
T91696	WP453	Inflammatory Response Pathway
T91696	WP366	TGF beta Signaling Pathway
T91696	WP306	Focal Adhesion
T91696	WP2911	miRNA targets in ECM and membrane receptors
T91696	WP2703	Extracellular matrix organization
T91696	WP2643	Nanoparticle-mediated activation of receptor signaling
T91696	WP1833	Integrin cell surface interactions
T91696	WP1832	Integrin alphaIIb beta3 signaling
T91696	WP1794	Cell surface interactions at the vascular wall
T91761	WP69	TCR Signaling Pathway
T91761	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T91761	WP1927	TCR signaling
T91894	WP554	ACE Inhibitor Pathway
T91894	WP455	GPCRs, Class A Rhodopsin-like
T92144	WP363	Wnt Signaling Pathway Netpath
T92144	WP1794	Cell surface interactions at the vascular wall
T92144	WP1539	Angiogenesis
T92403	WP706	SIDS Susceptibility Pathways
T92458	WP702	Metapathway biotransformation
T92458	WP43	Oxidation by Cytochrome P450
T92458	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T92458	WP2877	Vitamin D Receptor Pathway
T92458	WP2749	Metabolism of steroid hormones and vitamin D
T92458	WP1879	Phase 1 - Functionalization of compounds
T92458	WP1531	Vitamin D Metabolism
T92463	WP69	TCR Signaling Pathway
T92463	WP314	FAS pathway and Stress induction of HSP regulation
T92463	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T92463	WP2792	MAP kinase activation in TLR cascade
T92463	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T92463	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T92463	WP1976	Signalling by NGF
T92463	WP1927	TCR signaling
T92463	WP1839	Interleukin-1 signaling
T92463	WP1433	NOD pathway
T92521	WP702	Metapathway biotransformation
T92521	WP697	Estrogen metabolism
T92521	WP696	Benzo(a)pyrene metabolism
T92521	WP691	Tamoxifen metabolism
T92521	WP465	Tryptophan metabolism
T92521	WP43	Oxidation by Cytochrome P450
T92521	WP2882	Nuclear Receptors Meta-Pathway
T92521	WP2881	Estrogen Receptor Pathway
T92521	WP2542	Sulindac Metabolic Pathway
T92521	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T92521	WP2005	miR-targeted genes in muscle cell - TarBase
T92521	WP2004	miR-targeted genes in lymphocytes - TarBase
T92521	WP2002	miR-targeted genes in epithelium - TarBase
T92521	WP2001	miR-targeted genes in adipocytes - TarBase
T92521	WP1879	Phase 1 - Functionalization of compounds
T92640	WP289	Myometrial Relaxation and Contraction Pathways
T92640	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92640	WP247	Small Ligand GPCRs
T92640	WP1825	GPCR ligand binding
T92640	WP1824	GPCR downstream signaling
T93105	WP61	Notch Signaling Pathway
T93105	WP268	Notch Signaling Pathway
T93105	WP2059	Alzheimers Disease
T93122	WP706	SIDS Susceptibility Pathways
T93122	WP382	MAPK Signaling Pathway
T93122	WP2431	Spinal Cord Injury
T93122	WP2380	BDNF signaling pathway
T93122	WP2377	Integrated Pancreatic Cancer Pathway
T93122	WP2035	FSH signaling pathway
T93122	WP2004	miR-targeted genes in lymphocytes - TarBase
T93450	WP615	Senescence and Autophagy in Cancer
T93509	WP289	Myometrial Relaxation and Contraction Pathways
T93509	WP2197	Endothelin Pathways
T93509	WP1825	GPCR ligand binding
T93509	WP1824	GPCR downstream signaling
T93515	WP80	Nucleotide GPCRs
T93515	WP455	GPCRs, Class A Rhodopsin-like
T93515	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T93515	WP1825	GPCR ligand binding
T93515	WP1824	GPCR downstream signaling
T93627	WP2684	Host Interactions of HIV factors
T93627	WP2658	HIV Life Cycle
T93661	WP560	TGF Beta Signaling Pathway
T93661	WP366	TGF beta Signaling Pathway
T93661	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T93661	WP2760	Signaling by BMP
T93661	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T93661	WP2742	Signaling by TGF-beta Receptor Complex
T93661	WP1984	Integrated Breast Cancer Pathway
T93903	WP707	DNA Damage Response
T93903	WP384	Apoptosis Modulation by HSP70
T93903	WP314	FAS pathway and Stress induction of HSP regulation
T93903	WP2653	PIP3 activates AKT signaling
T93903	WP254	Apoptosis
T93903	WP2447	Amyotrophic lateral sclerosis (ALS)
T93903	WP2377	Integrated Pancreatic Cancer Pathway
T93903	WP2371	Parkinsons Disease Pathway
T93903	WP2355	Corticotropin-releasing hormone
T93903	WP2328	Allograft Rejection
T93903	WP2324	AGE/RAGE pathway
T93903	WP231	TNF alpha Signaling Pathway
T93903	WP2263	Prostate Cancer
T93903	WP2059	Alzheimers Disease
T93903	WP1984	Integrated Breast Cancer Pathway
T93903	WP1971	Integrated Cancer pathway
T93903	WP1896	Regulation of Apoptosis
T93903	WP1841	Intrinsic Pathway for Apoptosis
T93903	WP1772	Apoptosis Modulation and Signaling
T93903	WP1530	miRNA Regulation of DNA Damage Response
T93903	WP1433	NOD pathway
T93923	WP69	TCR Signaling Pathway
T94085	WP716	Vitamin A and Carotenoid Metabolism
T94085	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T94085	WP2377	Integrated Pancreatic Cancer Pathway
T94085	WP236	Adipogenesis
T94085	WP170	Nuclear Receptors
T94479	WP673	ErbB Signaling Pathway
T94479	WP585	Interferon type I signaling pathways
T94479	WP524	G13 Signaling Pathway
T94479	WP49	IL-2 Signaling Pathway
T94479	WP481	Insulin Signaling
T94479	WP477	Cytoplasmic Ribosomal Proteins
T94479	WP437	EGF/EGFR Signaling Pathway
T94479	WP395	IL-4 Signaling Pathway
T94479	WP364	IL-6 signaling pathway
T94479	WP304	Kit receptor signaling pathway
T94479	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T94479	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T94479	WP2380	BDNF signaling pathway
T94479	WP2332	Interleukin-11 Signaling Pathway
T94479	WP2035	FSH signaling pathway
T94479	WP2034	Leptin signaling pathway
T94479	WP2032	TSH signaling pathway
T94479	WP1913	Signaling by Insulin receptor
T94479	WP1471	TOR Signaling
T94479	WP1403	AMPK Signaling
T94479	WP127	IL-5 Signaling Pathway
T94977	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T94977	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T95286	WP2431	Spinal Cord Injury
T95286	WP2276	Glial Cell Differentiation
T95286	WP1976	Signalling by NGF
T95286	WP1794	Cell surface interactions at the vascular wall
T95302	WP455	GPCRs, Class A Rhodopsin-like
T95302	WP24	Peptide GPCRs
T95302	WP1825	GPCR ligand binding
T95302	WP1824	GPCR downstream signaling
T95371	WP75	Toll-like receptor signaling pathway
T95371	WP585	Interferon type I signaling pathways
T95371	WP1835	Interferon alpha/beta signaling
T95371	WP1449	Regulation of toll-like receptor signaling pathway
T95371	WP12	Osteoclast Signaling
T95515	WP2858	Ectoderm Differentiation
T95899	WP558	Complement and Coagulation Cascades
T95923	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T95923	WP1825	GPCR ligand binding
T95923	WP1824	GPCR downstream signaling
T95998	WP528	Acetylcholine Synthesis
T95998	WP2740	Glycerophospholipid biosynthesis
T96627	WP530	Cytokines and Inflammatory Response
T96627	WP2431	Spinal Cord Injury
T96627	WP1825	GPCR ligand binding
T96627	WP1824	GPCR downstream signaling
T96760	WP2848	Differentiation Pathway
T96760	WP2666	Elastic fibre formation
T96788	WP710	DNA Damage Response (only ATM dependent)
T96788	WP673	ErbB Signaling Pathway
T96788	WP437	EGF/EGFR Signaling Pathway
T96788	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T96788	WP2828	Bladder Cancer
T96788	WP2780	Signaling by ERBB2
T96788	WP2377	Integrated Pancreatic Cancer Pathway
T96788	WP2261	Signaling Pathways in Glioblastoma
T96788	WP2034	Leptin signaling pathway
T96788	WP2005	miR-targeted genes in muscle cell - TarBase
T96788	WP1907	Semaphorin interactions
T96894	WP2374	Oncostatin M Signaling Pathway
T96894	WP236	Adipogenesis
T96894	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T97141	WP51	Regulation of Actin Cytoskeleton
T97141	WP306	Focal Adhesion
T97141	WP2197	Endothelin Pathways
T97141	WP1864	Muscle contraction
T97141	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T97155	WP707	DNA Damage Response
T97155	WP2731	Meiotic Synapsis
T97155	WP2263	Prostate Cancer
T97155	WP1984	Integrated Breast Cancer Pathway
T97155	WP1971	Integrated Cancer pathway
T97155	WP179	Cell Cycle
T97155	WP1775	Cell Cycle Checkpoints
T97155	WP1530	miRNA Regulation of DNA Damage Response
T97353	WP366	TGF beta Signaling Pathway
T97353	WP306	Focal Adhesion
T97353	WP2806	Human Complement System
T97353	WP2703	Extracellular matrix organization
T97353	WP2332	Interleukin-11 Signaling Pathway
T97353	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T97353	WP2005	miR-targeted genes in muscle cell - TarBase
T97353	WP2004	miR-targeted genes in lymphocytes - TarBase
T97353	WP1883	Platelet Adhesion to exposed collagen
T97353	WP185	Integrin-mediated Cell Adhesion
T97353	WP1843	L1CAM interactions
T97353	WP1833	Integrin cell surface interactions
T97589	WP481	Insulin Signaling
T97589	WP400	p38 MAPK Signaling Pathway
T97589	WP382	MAPK Signaling Pathway
T97589	WP2447	Amyotrophic lateral sclerosis (ALS)
